round,old_loss,beta,direction_gain,interaction,step,expected_loss,status
0,5004613203.782374,4.0360374159412505e-05,944063830.96343,157739729.77608034,1.0000292661321786,4218270706.4968305,ok
1,4216120588.6298733,5.8069612753438886e-05,645890597.656167,123224109.9173223,1.0004791185711785,3693262748.916361,ok
2,3689964813.978884,8.973312948739249e-05,407410957.90263605,101379729.7180322,1.0001067931396144,3383911731.5744452,ok
3,3383537061.627296,0.00016141115452098423,221363833.04829696,58020602.20526765,1.0000002169164244,3220193807.938061,ok
4,3220245685.869027,0.00020613287104105413,165413738.2046188,35527688.69672932,1.0000000000019638,3090359636.3609524,ok
5,3089901558.1441917,0.00017611598195222238,196299810.57481813,23848349.49753826,1.0000000011346997,2917450096.898292,ok
6,2918541386.994517,0.0001829757336363476,180415140.20196858,19556192.596360788,1.0000000000924598,2757682439.375844,ok
7,2757808953.2781725,0.00016800281817409222,197697269.5827218,14686095.310902547,1.0000000003164415,2574797778.9530883,ok
8,2573920125.848022,0.00017204592714123893,188836906.30200207,10372746.074818624,1.0000000000072748,2395455965.619616,ok
9,2394794219.91239,0.0001702371804204861,186755356.0222734,6790206.195414515,1.0000000013970423,2214829069.843599,ok
10,2213983154.184754,0.00016882636644403954,185011804.316999,6249272.098566245,1.0000000000130864,2035220621.9640636,ok
11,2037526081.1456304,0.00017010133610795836,181874063.36032385,6393921.41067966,1.00000000015514,1862045939.169754,ok
12,1862411647.754671,0.00017606761745703992,174399667.8276508,6458256.356570332,1.0000000014732893,1694470236.0456793,ok
13,1693710876.659424,0.00018074865429598412,166667913.78247142,6918633.192266428,1.0000000002453688,1533961596.0317192,ok
14,1535555296.2986932,0.00018787332774315333,158984706.72275877,7296415.881067347,1.0000000003700018,1383867005.4035766,ok
15,1382986641.676636,0.000201846207730922,147806818.86520255,7248803.285065496,1.0000000007676964,1242428625.994158,ok
16,1242058956.6087618,0.0002172713705071086,134641360.12066796,7230741.264106328,1.0000000005245555,1114648337.6891592,ok
17,1114265280.7766006,0.00023761305593928995,122573635.49085285,6977246.4442236945,1.0000000003396425,998668891.6930798,ok
18,999075555.6645976,0.0002605920545151423,110619895.44415176,6948241.889984225,1.000000000534208,895403902.0587597,ok
19,895164134.6974943,0.0002930390561518322,97316808.12691465,6638868.741335059,1.0000000022153372,804486195.1257397,ok
20,804303985.7347093,0.0003310971198240442,84848294.86095598,6596246.151989013,1.000000048017208,726051933.5850308,ok
21,725666874.2311809,0.0003750753642855061,75411777.64866413,6831888.0288168155,1.000000000372658,657086984.5883228,ok
22,657388732.1665131,0.0004285033425335105,65432462.480444156,10765369.858767658,1.0000000003660094,602721639.5287681,ok
23,602765297.917976,0.0003922069579416823,72582282.77952719,147536859.20440048,0.24598016784053353,593838396.8677974,ok
24,594454012.1032819,0.0003720303366317607,69988652.23338315,132911288.92419325,0.2632908491065104,585240326.2661079,ok
25,585473402.4930196,0.00041902234295479966,68206150.08800083,214109857.2094244,0.15927839796111598,580041519.3344635,ok
26,579677957.8304765,0.0003691215604259635,19025193.93220658,1514882.1523580444,1.0000141952086037,562167418.992473,ok
27,562189348.6301998,0.00043017343169951,17758055.44835572,902737.8537890348,1.0000008975405499,545334016.7175466,ok
28,545279291.924086,0.000476083656960323,15733810.06659925,579729.360564645,1.0000034064148442,530125161.5717713,ok
29,530104018.12627375,0.0005114026005128592,14697402.09687237,448803.01451590785,1.0000081803335836,515855306.1570121,ok
30,515883212.1660866,0.0005562908073960512,13346854.025001058,396905.03141882824,1.0000064057968414,502933182.7602713,ok
31,502995294.3654314,0.0005931970811696142,12597039.83955951,374752.4119689478,1.0000050752934033,490772946.8081342,ok
32,490665196.70622563,0.0006510672065790094,11198184.203191847,301672.2838356691,1.0000195946605592,479768477.18469894,ok
33,479583900.9019193,0.0006860537172634679,10323791.420442956,286720.7122077411,1.0000510724976712,469546332.2197045,ok
34,469482862.4869124,0.0007384969710467874,9551706.71484093,268822.7165080069,1.0000225426051477,460199775.2882919,ok
35,460174754.70057356,0.0007896079039459328,8916071.903475832,242976.7372739353,1.0000239968730873,451501457.23802954,ok
36,451415498.85690963,0.0008489143712958288,8237454.946256805,244286.44073965066,1.000005106313652,443422290.7831766,ok
37,443247945.501946,0.0009189247808106366,7277378.488843772,208976.52615640243,1.0000194112539043,436179410.3892886,ok
38,436315494.67142534,0.0009590316011906944,6878045.451393161,211102.89852338692,1.000000550130551,429648548.56700104,ok
39,429460160.9594387,0.0010157819482586724,6666978.057389064,245713.97031131684,1.0000014409215048,423038887.97387844,ok
40,423015204.89352494,0.0010663247099959848,6309134.990825294,203071.40491091693,1.0000002846489662,416909139.62733,ok
41,416930896.0552145,0.0011589309602020013,5694660.1014883965,157831.96311583373,1.0000105228271625,411394011.3146124,ok
42,411450035.32584524,0.0012112222034556335,5423355.361555619,151628.8199985509,1.000000001870804,406178308.77470946,ok
43,406156755.8547537,0.001264502219910478,5108997.366439766,193084.94463631915,1.0000001368751563,401240842.7865125,ok
44,401292928.9799061,0.0013347572377016084,4788553.383385646,236618.74984129815,1.0000034171646162,396740979.6002197,ok
45,396857595.18339634,0.0013984686518199994,4052962.25638387,169631.3053870008,1.0000000588494948,392974264.0138501,ok
46,392953026.7045974,0.001440524237082146,4221664.207739306,184064.5781868774,1.0000011173004428,388915422.76948875,ok
47,388957009.88439214,0.001533745879488971,4099064.1523120487,458149.8017218498,1.0000000608939417,385316095.3399909,ok
48,385382200.18228436,0.001230878914693135,4824938.051115875,7337128.249256756,0.3288028972101337,384588973.3772512,ok
49,384764373.2991568,0.001299105581063593,4559986.61662271,4394257.42702788,0.5188574739130524,383581381.73066765,ok
50,383492269.72960603,0.0012372431248329695,4708645.542706884,8265610.909036507,0.28483348626772914,382821679.7668419,ok
51,382745312.02705836,0.0015305162083295294,3901542.2878447026,1388543.5322001982,1.000015988030385,380232295.2939445,ok
52,380301466.9233422,0.0007180808813836149,6404554.521260331,14239803.726029277,0.22488212072590907,379581332.02181935,ok
53,379573741.14767885,0.0016649620249889355,3394844.9333222406,230964.6557092254,1.0000090056594744,376409834.4572452,ok
54,376367137.01544654,0.0017228307785314867,3539145.400517065,586743.834615169,1.0000221910377958,373414682.95343345,ok
55,373384642.6594868,0.0014972407578712579,3980513.6088160146,4519496.7947191335,0.4403713277844448,372508190.6278976,ok
56,372558235.8427483,0.0012592941052496634,4197768.949370036,6060623.649581599,0.3463149332544212,371831360.80598897,ok
57,371794102.7322853,0.001759359728135166,3230927.078825631,1063663.630650023,1.0000000191334983,369626839.262994,ok
58,369703555.1179794,0.0009684253638937135,4973896.451583605,9896122.020067101,0.2513053315984618,369078571.76942855,ok
59,369104362.5892655,0.0018819623484903627,2860093.6786091393,271647.16797253053,1.0000000789337806,366515915.8957552,ok
60,366485913.5659598,0.0018628069287644747,3097377.7820398263,777045.9820835082,1.0000026731829155,364165577.64052373,ok
61,364168208.9044367,0.0013248716097391947,4105258.496981072,10111002.486103509,0.2030094692699023,363751505.73009276,ok
62,363783391.1314127,0.0018684747210468624,3020223.9488860015,1147523.5366627527,1.0000045659284018,361910687.4081077,ok
63,361962767.06067085,0.001118225933794715,4654426.345798155,14231809.907449199,0.1635219405004117,361582216.64668024,ok
64,361621399.0932468,0.0018726307801761406,2909294.0731357904,1887113.4350351326,0.770831795037702,360500110.9069029,ok
65,360290030.4761417,0.001362294648098211,3494269.901621437,6095147.478173701,0.28664358935810613,359789225.4427483,ok
66,359759427.28323317,0.0021438186052752882,2391702.701023964,231115.1439265263,1.0000000107899243,357598839.7053169,ok
67,357630686.55244786,0.0020657460718047083,2751967.6296275146,1727651.186591059,0.796447700492598,356534787.4072244,ok
68,356621497.17367226,0.0012692442554073672,3962486.8536310825,6116427.889085696,0.3239216521052951,355979729.52963537,ok
69,356019501.80282927,0.001956284840921176,2620292.2912127706,1342391.722311229,0.9759790110674061,354740826.66328657,ok
70,354608060.26714796,0.0010442381327219453,4908447.122840557,13173421.90395492,0.18630114326509747,354150835.61182725,ok
71,354206817.199226,0.0022608667009878097,2105103.8786589326,301979.69928599824,1.000000750580425,352403691.89312357,ok
72,352461578.65568054,0.002255728326794881,2231858.145554045,639811.0266615076,1.0000001464734127,350869531.39731073,ok
73,350852203.5340836,0.0018967618248014583,3193781.970580407,6410856.299516546,0.2490916830269036,350454431.2709472,ok
74,350468275.0333523,0.0023373178491983395,2162417.6801439463,654609.0637164072,1.0000020721304428,348960464.6489868,ok
75,349008105.06249774,0.0016885159461022432,3386811.074661278,7917152.355643491,0.21389073511052856,348645901.30727786,ok
76,348679366.9396083,0.0023530462760106494,2062132.8820587604,584628.8974158796,1.0000004524044592,347201862.55102485,ok
77,347208257.499667,0.0014936261381291024,3221522.80920574,14298388.93692132,0.1126533493884447,347026799.83237284,ok
78,347004587.4911888,0.0024563391363443274,2055244.453258589,527209.9605763998,1.0000033499642724,345476549.6457861,ok
79,345497357.58948207,0.0017768584374948126,3155159.6822237596,6550646.882290652,0.240828099798325,345117432.0340669,ok
80,345104224.18069106,0.0016967267547779998,2556823.645539351,9991133.67579431,0.1279546310011751,344940645.467641,ok
81,344929175.1061782,0.0027745724873195245,1698621.94605495,315931.85939768015,1.0000000046143531,343546485.01459855,ok
82,343604551.40579885,0.002214288212749583,2506752.8709246716,6683357.069146782,0.1875369552299479,343369497.0053353,ok
83,343333369.30277395,0.002457081338655567,1820151.13888124,672810.4871500038,1.0000589947781473,342186000.65858257,ok
84,342148946.9900544,0.001557174589457423,3421149.7375277793,13949470.181698775,0.12262651172286852,341939185.16085714,ok
85,341930706.221492,0.0027632291509935647,1566252.3435158283,196850.43631659602,1.0000005640501053,340561303.65291506,ok
86,340548000.396693,0.0026268084225862516,1857966.7281268255,677012.8796652802,1.00001384833086,339367039.56962,ok
87,339322001.0549803,0.001964880463109041,1990076.6067578676,3330933.289688905,0.29872657806120945,339024756.667572,ok
88,338978272.71454257,0.0027576805408111678,1552342.7446408416,369301.82270624244,1.0000002438835383,337795231.59415036,ok
89,337796587.85673153,0.0027894607596828888,2000804.758061381,1584471.4748914912,0.6313792295309076,337164954.5734383,ok
90,337173259.2163065,0.0018250881999501945,2539845.0157761183,7621481.84979983,0.16662409396427447,336961659.5290248,ok
91,336968978.4972629,0.002667822038671022,1670846.8430942283,804289.808102922,1.0000318875251837,336102419.4775416,ok
92,336049284.64161545,0.001661425851499171,3714662.808176224,18676032.61539423,0.09944999788430203,335864573.0374085,ok
93,335838148.6779901,0.0029539435209631317,1919456.0345394071,3053216.7792457375,0.314333402001935,335536474.10532516,ok
94,335555351.9185279,0.0028864128443867503,1028959.9744415351,604716.1184587192,0.8507793516932497,335117642.968541,ok
95,335147213.83136725,0.0021313226050589666,2175558.4576318706,9360451.057171669,0.11621012942346563,335020802.8664024,ok
96,335011968.40753615,0.00302253196814511,1375420.1497437428,312192.50323316443,1.000003274705015,333948738.3016104,ok
97,333941792.1123294,0.0019617828697755307,2768628.6163033484,13263055.49916846,0.10437370998247464,333797306.0922058,ok
98,333836149.38444036,0.0030324510974566255,1395611.593868795,437384.5787870557,1.0000001525828148,332877922.289887,ok
99,332831970.7537147,0.0026845483116237274,2118745.842795386,4528628.088387365,0.23392800219435406,332584153.7626333,ok
100,332576028.2465818,0.0028263793804525427,1443839.3238751425,1151591.7340699711,0.6268885409468449,332123465.0830289,ok
101,332119218.27682215,0.0019990195338413573,2399161.306841694,13333107.83785097,0.08997007059489855,332011291.9207496,ok
102,332022625.82724714,0.0035049105039484693,1177337.7129973143,143959.35483373838,1.000000270208198,330989247.22875524,ok
103,331014071.63808095,0.0029417483766255013,1651822.4986502717,1732055.1862100558,0.4768388766713193,330620245.04572254,ok
104,330662835.09189177,0.0021009782693803434,1604467.817674066,4484580.558215894,0.17888716646360941,330519325.7410989,ok
105,330524609.06975424,0.003612063981904613,1141460.3180108382,116595.21515070545,1.000005806321615,329499738.693191,ok
106,329502327.0015271,0.003341818889118493,1654296.7878120504,4866640.795985349,0.16996290225248736,329361742.4599053,ok
107,329292467.5625304,0.0036383320360743637,1143748.5406079276,256805.90690664158,1.0000000007148333,328405524.92837864,ok
108,328413267.6140525,0.002740346405231772,2047663.441218168,7835859.20328872,0.13065979033663347,328279493.9760977,ok
109,328281728.9735242,0.003841544940502007,1157233.1738140755,433656.6224177864,1.000000143369038,327558152.38056237,ok
110,327592499.3490217,0.0026282439347809733,2108668.2753935433,3402828.315187122,0.309840532650791,327265823.89820576,ok
111,327253731.10274327,0.00366898009791349,1105656.4242518572,587037.7483533366,0.9417251508555164,326733118.8712818,ok
112,326669902.79994756,0.001785644624372363,2958175.8246544357,15499103.16735289,0.09543054822957431,326528752.62959445,ok
113,326552589.88351727,0.003455021179934492,1147265.0665408182,951556.1014042033,0.6028362725265535,326206783.3853606,ok
114,326244635.3286774,0.0009493113262582038,2994300.2215889366,12107930.157123769,0.1236503755279437,326059512.155256,ok
115,326059677.4727891,0.003992452755420799,1054803.4068351588,446918.2554703505,1.000000538881578,325451792.2346823,ok
116,325447886.1278355,0.001488630405120464,2654560.4935356854,11140735.3898456,0.11913757937179024,325289757.1720876,ok
117,325284559.2193673,0.003225738743894121,1494760.5695106052,1981753.2575412507,0.37713084709777284,325002699.0594734,ok
118,324986559.14632136,0.0030147387036430586,1501192.0416008767,4755133.273867916,0.15784962851101947,324868077.84327614,ok
119,324825388.83472884,0.00436759324448471,618594.0831011108,211940.69051911373,1.0000004398042877,324418735.3565114,ok
120,324428676.65968794,0.0023314264242325668,1769821.4988767153,8694962.577204635,0.10177280713758399,324338616.8086513,ok
121,324337711.05708957,0.004039972569955314,1035169.3870721859,522952.12071558915,0.9897362933108453,323825438.7010347,ok
122,323859762.0230764,0.0018067839098652137,2399551.759170686,6223987.696394061,0.19276642855197915,323628485.51170594,ok
123,323614904.36506534,0.0036445279080416356,1036901.7508920472,448168.7758560481,1.0000083693646777,323026170.2136277,ok
124,323023884.9697293,0.0023624154246414393,2436428.412984996,13863571.956320684,0.08787159689657682,322916838.5420427,ok
125,322901884.2003504,0.003906544007832723,840659.3503080532,1114910.9014309056,0.3770074134305841,322743416.7967324,ok
126,322714046.64136624,0.003207641723909198,1161770.4548621483,4823341.91773609,0.12043210648100221,322644089.40980303,ok
127,322644271.95434064,0.0041892092874542776,781469.8946817694,86057.68308572845,1.0000069642826017,321948855.4990316,ok
128,321941444.3615339,0.00387630181243901,1365125.794818412,4340517.546337583,0.15725380444208434,321834108.74914527,ok
129,321788521.2926533,0.004116491817356137,993330.7046336213,883787.8966736171,0.5619734714473343,321509408.5404642,ok
130,321481465.13813776,0.0011715897459089982,2649575.8149114354,13706152.571542414,0.09665643954718019,321353415.8558479,ok
131,321350542.1816403,0.004407103919310609,890682.843047147,336121.5632187306,1.0000002099061664,320795980.85596013,ok
132,320842452.73097897,0.002269985019852779,2341361.2414939674,9771868.063591713,0.1198011079487183,320702203.8955594,ok
133,320678779.8647228,0.0038003439683752488,1337650.9758135406,4198825.064329224,0.15928872426449076,320572243.50599855,ok
134,320532459.4971839,0.0032753425880278544,1161657.91823754,4764511.292387017,0.12190735281640502,320461652.1763387,ok
135,320447924.4722986,0.0056256128824040165,465352.2020022737,172158.6653370385,1.0000000000001201,320154730.93563336,ok
136,320135405.6585657,0.0019402530197454044,2237637.4964159094,28083121.80321314,0.039839543340225964,320090832.43055665,ok
137,320085487.3148021,0.004664457713686478,997328.4022337743,1277841.72621864,0.3902394098465722,319890888.8912467,ok
138,319854504.86587477,0.003456905114960987,931232.5203454266,2195981.392969015,0.21203105894407873,319755779.75716877,ok
139,319726254.3107964,0.0047079405144950705,718040.5783195933,142272.50922287014,1.0000014540870306,319150485.61135966,ok
140,319167914.84491336,0.00382858897908733,1308517.8949972498,3404326.279809768,0.19218455979935758,319042176.37709355,ok
141,319043394.6468295,0.004332735782619351,839376.1124976706,302838.9637816662,1.0000000255968124,318506857.49213153,ok
142,318529747.1220631,0.0032192468535675155,1904522.8094440075,7798875.630022579,0.12210239653728737,318413473.7224166,ok
143,318406149.7629825,0.004319341017743311,1060805.0592438567,2526114.843215202,0.20996770239742535,318294782.362492,ok
144,318279064.08479446,0.003034166720924473,1162231.0444991374,5435401.678931368,0.1069130777403409,318216935.2357881,ok
145,318207660.29243535,0.0052643759006681225,678465.8872358296,151744.17960388053,1.0000000001662046,317680938.58474106,ok
146,317664680.7169597,0.0038960399180079904,1089835.605792241,1983495.9189585631,0.27472595112886855,317514977.65527207,ok
147,317503283.857074,0.004582024964723753,892402.0394365017,2817287.0432004896,0.15837967976857564,317432614.68245864,ok
148,317445966.772932,0.0044004061476327115,773493.3106598346,828615.5409423843,0.4667383559932637,317265457.2748374,ok
149,317252005.4083464,0.0024451925189231233,1583541.7419583749,18017551.872672323,0.04394442022837111,317217211.49646753,ok
